doc_id,filename,mime_type
1ht-8w3Gve6S1hpxngsDZmdqb9WfrkObfZfs5ay-gMq0,"Locus 2024 tiktok team, videography team, videoediting",application/vnd.google-apps.spreadsheet
1RNhwVF-FQ0EJPrfCoty3lDWBo28cG_p38E1rBfay3uk,LOCUS 2024 media team social handle (Responses),application/vnd.google-apps.spreadsheet
1Y-JNKf7xTJU8nashdnSanVuEvt67u18pmlg-Xl3504M,Locus Software Team,application/vnd.google-apps.spreadsheet
1jvoAO41LIMV_DlJzJokSXwXcPAyOlfIWZeM8l1rRDLc,LOCUS 2023 Exhibition Report,application/vnd.google-apps.document
1RLz9PkIPX8PBoHUhKm1D__IupE-mt0ypA6TWbnm5zzM,fablab x locus log sheet,application/vnd.google-apps.spreadsheet
1d1urIsq2nKlMGlS91rCzalqEDq1syLeIR3bJeCyGETs,Copy of LOCUS CD with email,application/vnd.google-apps.spreadsheet
1bQUzFmleSe6fyJyE1FK80_-sh5JIiRKeEJL4j5gTVgE,LOCUS CD with email,application/vnd.google-apps.spreadsheet
1aO6gsXj--tPiVOz2Nr3YjKujOp81Q7IMJOBReOkzqWw,Locus Projects spreadsheet,application/vnd.google-apps.spreadsheet
10MMF4SLOMqY7Z8jWEdwus8v16zSQC5-S,+2 Quiz LOCUS 2023.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1558ZPfq_D1QGq3e7uLLatiEHYk7e7w-1,Locus Photography Proposal.docx.pdf,application/pdf
1aYjqkiz5rU6r9cZIVKi2zQ0zOeiRf-M3dca9gCg_1RU,Copy of WTIU Subgrant contract with LOCUS and WLiT,application/vnd.google-apps.document
1M7SOPKHSdXPQn6pFXaFlS2XfibNA4f8y,f1soft_locus-MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1f3wyRTe21ShOsHfi2EbQ7mq9ZUi7jczNMxEq1NSxmPg,LOCUS college visit schedule for info-session,application/vnd.google-apps.spreadsheet
1JSUrWaCSvvnWhX67mDyvc-ASFaQQ3tG8,ProspectusLocus2023DigitalView.pdf,application/pdf
1gtYQBsU-SdWQaMZnvP3AOWWYUXSEw4nVc1iOL1gON6w,LOCUS Meeting: 2079/08/25,application/vnd.google-apps.document
1TqPmYNlc99FMTNzCoaMwOzGqVEs9wkYq,ProspectusLocus2023DigitalView.pdf,application/pdf
1MWyzB8ebPKBkzEsr6nDYzcS3GDg9-2VM,ProspectusLocus2023DigitalView.pdf,application/pdf
10KVWyp7xnNcULfltj9KryR7r89E_TPpg,LOCUS 2023 Project Guidelines.pdf,application/pdf
1XVeAQ6UVznJPc4jSQmYx8DBFbfDfBjsC,LOCUS 2020 Report Compressed.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1T_BKUyqmzr-_PcYELpqfbLSMM9wifY6Hdwx82JU-d2g,LOCUS Project Registration Form (Responses),application/vnd.google-apps.spreadsheet
1Roj_zKq-ZwNprg2eDd901voP0ikW0Sz40nhDrk6PpWQ,LOCUS Photography Competition Registration (Responses),application/vnd.google-apps.spreadsheet
1W1dCFfARcj3x0W_DgjWY4A8fOOSo_IgjisDcgitb7mA,LOCUS,application/vnd.google-apps.document
1UOe1dbXudBDfuumu8ps_R6XoEDEi0w632rGCuxZVlqc,Locus Plus 2 Colleges List,application/vnd.google-apps.spreadsheet
1amjZTSac0W9soFZGS2XLSIT6jOP5igHQ1-eR6RcAdXM,Winners of LOCUS Events,application/vnd.google-apps.document
1GZJ_bMd9_Hb9QnfQMHNd5AN92Q_bwpHp,Locus Spelling fix.pdf,application/pdf
17Y1nDeQLz_CQSNnWD5Ldg-kV5farSiZqjNYs1RwsD7M,LOCUS Instrumentation Project Registration Form (Responses),application/vnd.google-apps.spreadsheet
16FTdGdKAD7LOuF9dJJUqYCwY-tlhpNsOAK-41vjqE6I,Locus 2021 Sponsorship Agreement,application/vnd.google-apps.document
1CPos3347BHZEc8ebwaA01am3-iUmgsVr,Locus 2021 Sponsorship Agreement.pdf,application/pdf
1OVv84bwKVVVoWCaejNofKfqNLmWDfUr9x1D3uymzGm4,DOTA Locus Gaming (Responses),application/vnd.google-apps.spreadsheet
1guV25X_TpyLsQ7LDYaC5ikuPx6YtdwDROt5YAiiM6vU,LOCUS Committee 2021 Form,application/vnd.google-apps.spreadsheet
1bVMywlccLCRskBgZ_jwCYhi5m5JZv42R,List of Business Incubators NEPAL LOCUS Institute of Engineering.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
1sZ4DQgnpGLDj7uys5YWIR87F1WUahBIuZpKw6fkDp1E,LOCUS Refund/Material submission form (Responses),application/vnd.google-apps.spreadsheet
1JlEvnGBCdNrhYk1LcUqNniBeZvmiDwMxMWlG8a0lJNs,Second LOCUS-GCA Webinar on Azure (Responses),application/vnd.google-apps.spreadsheet
1FJRk3ORb0OFoyN5YL_w-PjTMnUTj4V0TL47puooKA0Q,LOCUS GCE Azure Contacts,application/vnd.google-apps.spreadsheet
1BhvuxuMhYyANAXsF8_C8eTGQU56Yr1vosG8_ZoEEvK0,LOCUS GCA Azure (Responses),application/vnd.google-apps.spreadsheet
1YAoZu8Lb3MQIX4xqpuHA1YcF5wETC-DulsfiMoMBq24,LOCUS GCA Pulchowk Workshop (Responses),application/vnd.google-apps.spreadsheet
1xJ4xLWDQq5uNtufU3v7rI1DEx96lSJfCx7vy2qpNFMc,LOCUS Projects Judging,application/vnd.google-apps.spreadsheet
1t-8L4z5jRJgQeP9FxBsOaSY2a73aEpFtyO4J4T3mAN0,LOCUS Documentation Submission form Form (Responses),application/vnd.google-apps.spreadsheet
1orMWNHcWudeu0JC4Sl9GKfPoS6m0pG_dRFu1tI0i0RA,Guests for LOCUS 2020 ,application/vnd.google-apps.spreadsheet
1FHdVkPj76PhItyIfUfqQbywdPTyfQlfLzLwrWWPUFkI,LOCUS 2020 Volunteer form (Responses),application/vnd.google-apps.spreadsheet
1q1IFvP8hEEc0UHX9IpNmgIWxdMRzpqV1_wmuwmm0BNE,LOCUS Walkathon Participants,application/vnd.google-apps.spreadsheet
1TMxENhUc5eDO0PoJfd9TriwRky3lrozeXkXpk6ADmvg,LOCUS 2020 CR form (Responses),application/vnd.google-apps.spreadsheet
1HUJOe6deYN6qfv6S2tnWE11QxqQv0uyHTiri6X3rSQ4,LOCUS Scavenger Hunt,application/vnd.google-apps.document
1Pbqwf_aZ7tMNTWw6ZlQ7P0Isbc68ud0sZlyZQyM3PlM,Locus Marketing Assignment,application/vnd.google-apps.spreadsheet
1I1E0bN0HPTCeLR4aS8GUQzbWKXn4yMtxQNilxxIWGe0,LOCUS Photography Workshop Registration (Responses),application/vnd.google-apps.spreadsheet
1dly_TQEWPySsxcyAobdwlqcpt9gCdQn-3zI_ycMpFOg,Locus 2020 Electrical AutoCAD Workshop (Responses),application/vnd.google-apps.spreadsheet
1HDubf80LdZbC2q0RqGzU_5YDBjHioSm94LDdtmRSEGU,LOCUS 2020 Participation form (Responses),application/vnd.google-apps.spreadsheet
1igIkmh6VCA3tvPNUiVRzZTLhZHYQ79gJpre81TN7ctk,LOCUS 2020 Workshops and Seminars,application/vnd.google-apps.document
1m_Hr_fGf3dOWT89hWmo7wsOEbDfneFdk,LOCUS Cup Khalti Poster.pdf,application/pdf
19XPU8D63pTGCwgQOyKUcsMy1I3bMiNah,Locus Cup A4.pdf,application/pdf
1W9Vu3GPsDLJpYXbWJA3NI0WOFqoMluBY,Locus Cup A4.pdf,application/pdf
1f7amt5_C7Kj0h-8M_tM7NL8CimOocBJy,Locus Cup A4.pdf,application/pdf
1Qkx7niP_iIANbWQTFEONx3rkSshPV0w3,LOCUS Cup Khalti Poster.pdf,application/pdf
1iK9vhv0DBvOH6dCE2vAhzJHS3eMVnLX_lW4et6HYtJc,Report LOCUS 2019,application/vnd.google-apps.spreadsheet
1D5KZDkljM73YGqL_wX6O-Z-5CHz2CVaODNIZ7_sHjo8,LOCUS 2019 EXHIBITION MANAGEMENT FORM (Responses),application/vnd.google-apps.spreadsheet
1gwxp7xg27EkGzJzoI7yzhG_heKZLZXd9,LOCUS 2019 proposal.pdf,application/pdf
1gQsrYx4ScUZgsosgFxfEXmzxC2ttdbkq7_feFhNHsCY,LOCUS 2019 FLASH MOB REGISTRATION FORM  (Responses),application/vnd.google-apps.spreadsheet
0B8ptdYzYr7_xMm9QMU5mZXlDRHRHeE5SNXJzSWFzdjlzRzk0,Locus design.pdf,application/pdf
1aQWac_sIJJf2lse4J6nrnAJDh4azZzODFKpqHEB8RGk,LOCUS Sponsors 2018,application/vnd.google-apps.spreadsheet
1dgwJ8y-K6ZjURFnUjzwP69LmnPVTJyes-7600Eq096Y,Reference no for letters.,application/vnd.google-apps.spreadsheet
1TdEcYJmDbs_qUb3WFMtmquLwbtQHmoscDfxSFgjXdZ8,Copy of energy_building_hall,application/vnd.google-apps.document
1bFC7VR6vlacsiDP_FuU6pgx9j6QFWy9auFcRBBGM7Vk,energy_building_hall,application/vnd.google-apps.document
1jYh49Gm5ddnPi4A9r_mjO94R-9AGOZX2wvPkfsLFr2M,Copy of blank,application/vnd.google-apps.document
1RiaS82_wWRqxxKsVt5MHCnPGoeEg9i6uBNotFGTDffo,blank,application/vnd.google-apps.document
1oQlG5NdIjgsIPfOSMyoXCKx6AplRebqV,sponsorship_letter(final).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1qR1KGV55LK83GBjzJeap0d1OM8nLotjPAYTZ4PWUiac,light_repair,application/vnd.google-apps.document
1woZnH_-s2pweMBuSbajNNOuOyZ1BKsJL8VWTZkjICOg,sample_letterhead,application/vnd.google-apps.document
13oxmnkftRxO5cd7ILuxdVxITOz-1dgrsP4Li1sk4v5k,Red hat Academy Free Courses (Responses),application/vnd.google-apps.spreadsheet
1F5qQ9MGMqXjKP5qlpvDIZf713x2ivSz2ixa9W1A_Ts0,library_hall_quiz,application/vnd.google-apps.document
16exUXmp3STGG4TWUsP2TWurgrnR_2D2-fonaDUfQG04,invitation_closing_ceremony,application/vnd.google-apps.document
1mk2OkP2GFOaZnagegFftz0yw6liLTu59uIlBTn4UUWA, Fintech Info Session (Responses),application/vnd.google-apps.spreadsheet
1rjAuFyFMKYQiU7C-bH33KOE7UnudFVLDf8Py5qxGsMc,ictcconf_letter,application/vnd.google-apps.document
12FSPiLD_7ywAA5vqYWQc8au-Pz0SSl-C4UEjrVCTQEo,fsu_fund_locus,application/vnd.google-apps.document
1dxZYopr_R_O6CdlkjKd484bVQ_C7xji8JPzD93Jfn7E,fsu_fund_hf,application/vnd.google-apps.document
1XQkfJ2-IpK-aANmC8HhUy3P9A5zlZEQV-lDO6OniYcU,fsu_for_HF,application/vnd.google-apps.document
1B-2TXj4JM-MgK-3XM4uTp3LuuM8dnt6r6xgxJm1mq8Q,amount release neaec,application/vnd.google-apps.document
1eBWS07WCylkGdvAqb_5g4OncTfmAI3w1mFCvS41F7Zs,plus2quiz,application/vnd.google-apps.document
1E9paD7N1iXWHZMKj8BFUwICzhDOd4aQFQ4bkLHcT4co,sagarmatha,application/vnd.google-apps.document
1c5cm66cQHuArDg_niZRRB0aXOoDEQD3ggvSTz-jvLPM,football_ground,application/vnd.google-apps.document
1qbIGOBYKq3b_aJL5vtH-3vCvQq2H7KshqxgiwlXqaAI,new_committee,application/vnd.google-apps.document
1tkySCZeSnDrpjzQPNKcwaQ59n4nSPBjET04-JhPhxYo,chief dean,application/vnd.google-apps.document
1I0gl9csPKhWPHCfKtTkxx5q41mzLuewn_FI9RSQ8_SY,invitation_colleges,application/vnd.google-apps.document
1Uw_W8H2dWwKiMjViu_zJ-TKFCPeawz3Nw2Poxlsx4C4,ghanshyam_roboevents,application/vnd.google-apps.document
1vnCX0fV1m6t9Tkh5AQGG-Qv1UYGONW1MmzFqAvLSEx8,cdo_music_eve,application/vnd.google-apps.document
1OVNGXDUDRSH0O95B2F4MNzJctY-C6R6gXNoF3RBxx54,store_letter,application/vnd.google-apps.document
1wdYkvByGDQfWvgSCqg1y2-26-tNLErxQzdzTDAfgm5k,judge_projectdemons,application/vnd.google-apps.document
15aG-VvnViAJInn5PxYVlROgItMV6KVuqz0mS26xLwFw,khowpa,application/vnd.google-apps.document
1ilFgW-4_lMM8QYWp2E5-kjrHrdgRgRMh9yF17TSeM6Y,letter_to_minister,application/vnd.google-apps.document
1bDuo4qiS7Zu8hOtldHSwrjOuLoWt-YF3VMptRJY1AV4,letter_to_department_professors,application/vnd.google-apps.document
1H57Z5UKmPfXw4GReeK8TRKJusCKMqQbg5uElnCHsTGE,sagarmatha,application/vnd.google-apps.document
19c1S1DcC99insN7DVR9VOMm2f0odbM-yKKNPlEGnFk0,siddhartha_bank,application/vnd.google-apps.document
1xN1QfxGNMyqNnU7HxfHTZzN0QCluu7v1HnX4z7M2gJo,kathmandu_engineering_college,application/vnd.google-apps.document
1duuQXED67XhwU2I5Q5XOv4wVECSP_C-74ygYJ4znLZw,letter_to_cit,application/vnd.google-apps.document
1B3Sl7AiIht7pFoj2I4hjzwmJ2L_8I3EaHpzQ_K8YrO8,store_letter,application/vnd.google-apps.document
1_5alzUliyJR163i7cLb3Me0WFqCLAZA-JaB1mU3OFLY,letter to minister,application/vnd.google-apps.document
1BF9O--rxX9KEy-8yZf0wHli7NXtExpXcbmGjkU4qYqo,students_flashmob,application/vnd.google-apps.document
1f_zBwSFJdI5PxZypYFZ-rYIOMF1z5u6fdC_9sD2aBE0,Electricity_Permission 2026,application/vnd.google-apps.document
13Yttki3YQrF6ClMOlsrZ4wJY0sjFthC8X4e6vPL08sI,classleave_letter,application/vnd.google-apps.document
1uMbRqig3atYSfEsfYzgcstXiHk5lY2SKpFgK4xXMBT0,universal,application/vnd.google-apps.document
1v-x_4xDbtWv_ol-KuOw0NNri__yaK7O0x0lX-8E6qqc,flashmob_permit_college,application/vnd.google-apps.document
1yIbPlNfR88udcx1CdAEZN_UzddjXHxlmDnjwMAz5BG0,HCOE,application/vnd.google-apps.document
1RYnAjG1rskNdBB-Qo91xKy2dAQyiAuSJ2bPP6VUtHL0,Flashmob permit,application/vnd.google-apps.document
1N9aT66jNA8UQ7tx536B0W9_NpPeoqxhW-yjrFwMxQ4A,ntc,application/vnd.google-apps.document
1r5QgfwDLQahnJvApoubftQR_CX65iWUkPuFiSV56IuI,Judge invitation sks,application/vnd.google-apps.document
1pr7l7w52vjPld1k8JoCeO0ebuWeymdt8QnFeoXgiY_E,mahanagar,application/vnd.google-apps.document
1UERWW8CHwXxfnXrI1gZ2OgbBqYDaBXN0a25hWycecVc,venue,application/vnd.google-apps.document
1bRLH8XBoH2aGbmSeEvF11-x_Zw8XPIwq9wH6rCJnETE,NEAEC,application/vnd.google-apps.document
1VV5ZzA5tB6meKZscZ3KPk-PW0rMj_jERNuVpv9E_GbE,letter_todepart_codejam,application/vnd.google-apps.document
182AcKL1J8h1zatLCh01OjQwH9obZoe-gdnDs1pW9d1c,Electrical Hall,application/vnd.google-apps.document
15Ku9tOPGFk8zn_7Y_Ufrwry6Fp0sJMYX5U8w6DiYRes,letter_to_metropolitan,application/vnd.google-apps.document
1TBwTN8qgXPayUACHf9Qg0w3Ub0W08VAMDl1P3Yl2f8U,Invitation,application/vnd.google-apps.document
17jM9Yy28lyxQ_rQOFfaUENTgORT3jY6epfVaV_OvKMg,F-Hall_letter,application/vnd.google-apps.document
1aMyFBwyujy_yT41ejU1eNmbo3_Z1_e5VbNdYadpaF-A,Letter to department_SF2026,application/vnd.google-apps.document
196_KPggRPYvtmF27q3DEWMlQxLndqYUv7SP5A9xaEaw,library_hall,application/vnd.google-apps.document
1q9l2NMiWXJF6CYT8_wv-lXqhFPtS7gIrJ_5JrFGVfdc,letterhead_blank,application/vnd.google-apps.document
1ForX_xSsH7p8MTu1EGSZ-uLo1wTXkrcWOoxN1rcJNSQ,invitation letter,application/vnd.google-apps.document
1KFe-6_tcm08OXureyCo7L9lUdBFimwVn2fl-oM6pIoc,ghal,application/vnd.google-apps.document
14Jog1u8ao39JUeItkdWxzNUExQPd_fpOnJkzgPpW5Y8,solu,application/vnd.google-apps.document
1Y_MyJqc_0Hut61QBRH5zRKQby2r6rEiEs6x94ETuebw,letter_to_colleges,application/vnd.google-apps.document
1MGtp0xQFwcBwaZB3r4ocN7PIPTyEPtEsM98MHsF9jEI,Kick lifestyle,application/vnd.google-apps.document
1KbffUXGT8SqMTU6-fN2Bi6qLrIfKGDzEfeNF92grc7A,embark_college_hall_book,application/vnd.google-apps.document
13VYQ1QFNzBmNcj0OHeazozffo7kSuy32Yn9Q0p41GQI,Library_hall_enerygy hackathon,application/vnd.google-apps.document
1yRm9F_YiehJg0d9VoNWCqDVbbRecGe8HkJtoxSfZV08,FSU_SF_letter,application/vnd.google-apps.document
1Bu-3z-T3l-PG4JFu7L6TqZpZckl5n9l5-lvQY2KIaDA,invitation,application/vnd.google-apps.document
1K0SlBrsPQUMa6HY-86s6Tlj5l4caB51BylEi9TSlGfQ,fsu_locusfund,application/vnd.google-apps.document
1oSWOvE-4XR1rrHWZMl-74tp2f71r5b2OPeCM6rKOCLA,Light_repair,application/vnd.google-apps.document
1HbJXnVHZ2zZzxV_NeTEAsoYQeky0WUBhaRZuObVoWC8,Invitation_themerelease,application/vnd.google-apps.document
1giraZ9Iuib8eaMtYmBPqwWN7MOpYpGA5Pguz7d2BSWs,deerwalk confirmation letter,application/vnd.google-apps.document
1JkpSkkGIPmqifOmDejZNz6gwj9KkLzvk41rJMNuoa40,Copy of Invitation_themerelease,application/vnd.google-apps.document
1Re7yBL6BpHxCNxxOPTTRsWwuZKeEGK2d5jYAhaAa3_Q,Copy of HOD,application/vnd.google-apps.document
1nZIVtPZeVCf9XjMaZUKVSeir8Zh5RTsczjDfEHex8XE,DHOD,application/vnd.google-apps.document
1-80b92_lfNXE6fvn0sAv06nuY6gAbIcYBxz9sglz1wc,Copy of bank statement,application/vnd.google-apps.document
1PfY_Xj-xQuutqaO0-MLLAQYIJNhotuL13ukkYIc2L_g,asst_campus_chief,application/vnd.google-apps.document
1u1l0vKBHeDk3ZHTSFYjPzfYAmaVtbW6GBY5ZqnSfDIs,dean,application/vnd.google-apps.document
1Tn_hW8YaJ9wW1UfPoqHVt_HcrqU1sV0vVpnQKcrQ2QM,HOD,application/vnd.google-apps.document
1Xk3uyz6ANiTPY0Lg9Pef9aqi3tFV6gb2I-bIURMevzA,Shree_Shiva_MaVii,application/vnd.google-apps.document
14r12jT_BbPhKblSUXrc8JcgyGbGx2V4JV3ZclSQsAB4,Cit_letterto_principal_nepali,application/vnd.google-apps.document
1i4cme1ldd7_SXf6JOIfz6DKNu5hV6ulQAyYcK5w7Wo4,Letter for SF_closing,application/vnd.google-apps.document
16Nne5OXeryPK3_gb9HMGi9GoiaUjkPGp8y6rnmpscAU,letterpad,application/vnd.google-apps.document
181ehpiLFXkJhjH4d1WgqT_5xJoF4MVnvYGH5ei5BHYY,2page letterpad,application/vnd.google-apps.document
18SidD5LQejloAlDm9Ub87A1v_YdOk3ze,CodeJam.pdf,application/pdf
1zLhdvI-eIxRg0PLcdMa71NJ-6geqNHvLkwIDHaPyfWE,bank statement,application/vnd.google-apps.document
143xxm9DQ_9Gif5bj1JaIGYlVkQFCkmCVzKbDlMEs__E,Gmail Track,application/vnd.google-apps.spreadsheet
1lBnMqxOS-9rOS3bYmlIdZL5w93fW1zbI,Call for LOCUS Research Team (Responses) - MMS-Sheets Settings.json,text/plain
1cpylq_mU2y6j_8EnjyS239sm4qiBHS6KflvKo2dBXRE,Stall Registration 2025 (Responses),application/vnd.google-apps.spreadsheet
11COYGlQ3taXxj3mw47XH4cF-F8i0-6FPyo78j1yvSCc,Stall Registration (Responses),application/vnd.google-apps.spreadsheet
1U3J-H4fie9GNWvyj1keVu5SZP8cwfABuyFC1nSTO9E8,internet_resources_worldlink,application/vnd.google-apps.document
1DNJYvp_KCKXjfKtKTkMQarzXDt7YkCe7QsOx3VzsCsU,Refund Form (Responses),application/vnd.google-apps.spreadsheet
1wMszP8FGYl1jb_uv77TbEC0ge8SaTGoZ,Agenda for LOCUS 2024 Closing Ceremony (1).pdf,application/pdf
1LC7v1B2IwcbxSysuaVHCOGjqSwzsc_tprYhfEuHuwLM,Refundable Participants,application/vnd.google-apps.spreadsheet
1Ei10HOvOLeA2Nl7xfaXweH1MWr71U0o5UHVBtKXQKa4,Fintech Info Session (Responses),application/vnd.google-apps.spreadsheet
1FU5P2612Zp1pgoVHF3d3LRGZr2WT26j3rggM4GSF7Z8,Jamboree GRE Info Session (Responses),application/vnd.google-apps.spreadsheet
1UB84SyyysTtp3mrdpmbwmgYscW4uPhZrOPm1eukkOwY,Project_Stalls,application/vnd.google-apps.spreadsheet
1fZHAZiF8Ige1MVVNBjtjqrrPWy-SDAz-,locus-budget-2023.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
1Wkpn7-b6b9H6E4ihV6RkTXo5AQkCUy_cowwYGI_30cQ,energy-hackathon,application/vnd.google-apps.document
1yTfi4c1kGu68jeu8KYnczImJfTO9jKqQ,Colleges Information.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
13Hu9FrRxT8eRnTIN_J1tM6qawo6RIjkp,Registration.pdf,application/pdf
1bLjUEcr6C3eXthNl2G2ENOqnIMbMs-F0,Partners - Copy.pdf,application/pdf
1pmjz7FNmn3ukDVF_cZmiO-jlgqEtqc61,PROJECTS.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
18Wng1OAtQuH_lVa96Dgz49C__lgV4yKa,Delta Core Logo.pdf,application/pdf
1ktlp1PTi0WG7jwYzOtssRa2K8pmhjBagYJPKaNF0x-g,2020 Class Representative contacts,application/vnd.google-apps.spreadsheet
1HLRctNMTVlb5tBxglLZC3a42snn-9M-hXkcAp5Cg0jE,"HOME ELECTRIFICATION PARTICIPANTS"" LIST",application/vnd.google-apps.spreadsheet
1DHknjK-boQIdT74Id8rSdJfrtLHsErS2,Anmol_Shrestha_CV.docx - ANMOL SHRESTHA.pdf,application/pdf
1nP2kscINqp0AMmV80D4mvNbUdWP3ZJSz,ap_lcv - ASHISH PANDEY.pdf,application/pdf
11D3Vonf71JwMQo9Jk57VMbezk6Sc3-mY,AmanLocusCV - AMAN PARTEL.pdf,application/pdf
1aLhchmooUn_mvDSmwzw3DBlcBGBk6Gri,Badri_Bishal_Baniya_CV - Badri Bishal Baniya.pdf,application/pdf
1mWEzfXtK0AalUSJe3ZMMkZkxt7feBt-m,Shreyam-Regmi - Shreyam Regmi.pdf,application/pdf
14cs6emVdeal7O9hx2JrLLYdKNwBC7EYz,Vicky_Kumar_Sah_CV - Vicky Sah.pdf,application/pdf
1JLy0FlSTxxMtEUbyFBzOcoaXpgqRJ1HT,Resume - Ankit Pokhrel.pdf,application/pdf
1noPDfURLVjR3MwkO4_J0iAQAcqruAy6b,Bali Kumar Wad - Resume  - Bali Kumar Wad.pdf,application/pdf
1xb21hSHvU28J6WaA-grLl_LcK8pHJWsT,Resume (2) - Aayush Ojha.pdf,application/pdf
19XUsZKhtGHA8GUZNfUEQIzKTxBbgJJzz,cv-dsi3 - Asmita Jha.pdf,application/pdf
1Kx4Tg2Kgu3W0Pz7cZhk5l8Qo98ZfFyko,saroj_resume - Saroj Paudel.pdf,application/pdf
1APLWj7xnJz6s6O5rBc_5V5kQ_ckWfc8f,cv - DARPAN GIRI.pdf,application/pdf
1a3bQkFxgMuvvvjT3c31WlSwPYYECppJz,Prayash_kafle_CVs - Prayash Kafle.pdf,application/pdf
1cEwkV8aEONUTj1sC10WqlwuDnXekGa29,Abhiyan-Khanal-cv - Abhiyan Khanal.pdf,application/pdf
1gnvO90Kq64Y2982JyppcziuamaQYfUfR,locus_lost_resume - PRAVAS PAUDEL.pdf,application/pdf
1UmPFXxN1LssnRnws09t83I86UKDawod7,Nirnaya-Basnet-cv - NIRNAYA BASNET.pdf,application/pdf
1RqjtGrlNw3eC5Cw52YpiaC2VSOD-oE9U,resume - Pradip Gyawali.pdf,application/pdf
17SZvpvj-1hI8YO_j_EcDanxsi7lF1wkw,CHHABILAL PUN MAGAR_resume_1 - Chhabilal Pun.pdf,application/pdf
1rnPOPqM3tt_-Px2_O4MkDfn0EAlr3w8K,Radhe_Krishna_Sah-Resume - Radhe Sah.pdf,application/pdf
1i6OIpM473zDTw5saW8NcGy5FV9ROnm8m,Khagendra_CV - KHAGENDRA NEUPANE.pdf,application/pdf
1y9lCiSBu7K2ZafAAr1Pugzn8E0dZ2ko1,resume (1) - Kritesh Bhattarai.pdf,application/pdf
1gVzErWOnyw26LMd7FUTqXcT0nE1vJiZ6,Letter head 2027.pdf,application/pdf
1Ex0baSp663ysWQUSBbdy2Qbbt_6__9kX,Software fellowship 2027 payment Locus Pulchowk - Binod Dhakal.pdf,application/pdf
1-05KO2tozWHrXYDVZ5uMY6r_-r54xAw8zT1bhvo0irI,Winner Details,application/vnd.google-apps.spreadsheet
1SYRUOuXffPNHb3PweWPZ3_VX4KXQibWGYLCDyYhwh_0,Robo Events,application/vnd.google-apps.spreadsheet
1AFk94RP9LZcL-ezvw_Mq8C6lxro7s0U8Q9RRrs5i6Oo,Photoshop Workshop Syllabus,application/vnd.google-apps.document
15O8IwNM9nhayWWYId2jEt_CsKe7ctykL1HOvX4UezFQ,Copy of Photoshop Workshop,application/vnd.google-apps.document
1Wu2ctSaCLh28S4qykyG-EcGdS6hMEePBma3FW3rxbWU,Photoshop Workshop,application/vnd.google-apps.document
1FnWCZC0OCngtD1JNIfCnUIwJkZ5r58AHlRNnA1g8T-0,schools_and_colleges,application/vnd.google-apps.spreadsheet
1-F0BkJdpdqj5nEDLB1XEPWPK_aoxnOw5,schools_and_colleges.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet
10rdDFATKQnfESmGOeGatl3oUQOBBaRFgGCx5aPMUhdA,schools_and_colleges,application/vnd.google-apps.spreadsheet
1Xtv0fB0gYN7IXTPlCQcMLtiZlpjuOrv6qFNpaL8uDvQ,schools_and_colleges,application/vnd.google-apps.spreadsheet
1Dpl0bjw_x0SE6yhh8nz-6LzZmH4mJ9fdMWB1H87dG5A,schools_and_colleges,application/vnd.google-apps.spreadsheet
1s1gtTxOzJaTFEOyJmyGIFdFLQBKhoTjH7Uo9lteFNzI,schools_and_colleges,application/vnd.google-apps.spreadsheet
1ponU6EaGbDwKbQzgypdN5GxLYjmp4IwMAQiqTlvBh-Y,Sample_letter,application/vnd.google-apps.document
1w2Q0H0FNOL4urKV4XaZ9MCUsr3_TUJ-G-raueZ_Lfpk,schools_and_colleges,application/vnd.google-apps.spreadsheet
1Wh2Nv_silz_TlEcKknYCD2JcwHbNc9Vk,letters.pdf,application/pdf
1p3Jgtj_Orrw9ts84Q05iV03jXJ3Tx1bral6GVgJUDXI,LOCUS Research Symposium 2026: Paper and Poster Submission (Responses),application/vnd.google-apps.spreadsheet
1KgdOuUFOVGEOmX7U_HHQ_YmtJ34QWV9RadjeE9W_rL4,Copy of LOCUS Research Symposium Proposal,application/vnd.google-apps.document
1VeNWMnsnmVrUCjE7Invj5deuR0n6R-BOB9UHQLcPiGI,ConceptNote NAST,application/vnd.google-apps.document
16KK-DCPSu1KA1w8tukkGQmP49bDPC9sav-Wbe-aUTas,Research Team 2026 draft,application/vnd.google-apps.document
1q2JFq574sfLarO6jFLVbKzdbm2nrf4tLZcv8mhLtO6A,Copy of LOCUS Research Symposium Event Brief,application/vnd.google-apps.document
1ru9iOFteUlRN42O_bwpYqn6qxqdzzlum,Copy of Proposal for locus symposium.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1axifPGpVAyqznhua3Q3gtFkwKpddDKDdsFEZ4GAb21E,Robo Events 2026 Registration (Responses),application/vnd.google-apps.spreadsheet
